player_id,player,team,minutes,goals,assists,shots,np_xg,key_passes,progressive_passes,progressive_carries,tackles,interceptions,pressures,aerials_won,aerials_total,dribbles_completed,through_balls,crosses,per90,goals_p90,assists_p90,shots_p90,np_xg_p90,key_passes_p90,progressive_passes_p90,progressive_carries_p90,tackles_p90,interceptions_p90,pressures_p90,aerials_won_p90,dribbles_completed_p90,through_balls_p90,crosses_p90,aerial_win_pct,source,depth,season,competition
3339,Asmir Begović,Chelsea,1382,0,0,0,0.0,0,342,11,0,0,6,0,0,0,0,0,0.06512301013024602,0.0,0.0,0.0,0.0,0.0,22.27,0.72,0.0,0.0,0.39,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3381,Nemanja Matić,Chelsea,2446,2,2,34,2.3584048279999994,14,349,150,88,47,486,50,50,27,9,15,0.03679476696647588,0.07,0.07,1.25,0.09,0.52,12.84,5.52,3.24,1.73,17.88,1.84,0.99,0.33,0.55,100.0,statsbomb,event-level,2015/2016,Premier League
3385,Alexis Alejandro Sánchez Sánchez,Arsenal,2467,13,4,111,11.263074479399997,53,417,170,39,14,400,27,27,103,27,55,0.03648155654641265,0.47,0.15,4.05,0.41,1.93,15.21,6.2,1.42,0.51,14.59,0.99,3.76,0.99,2.01,100.0,statsbomb,event-level,2015/2016,Premier League
3394,Laurent Koscielny,Arsenal,2892,4,0,20,3.2021660299999994,9,543,180,53,61,269,134,134,5,5,2,0.03112033195020747,0.12,0.0,0.62,0.1,0.28,16.9,5.6,1.65,1.9,8.37,4.17,0.16,0.16,0.06,100.0,statsbomb,event-level,2015/2016,Premier League
3437,Francis Joseph Coquelin,Arsenal,1663,0,0,9,0.23580311050000002,6,236,19,78,52,365,26,26,30,7,4,0.054119061936259774,0.0,0.0,0.49,0.01,0.32,12.77,1.03,4.22,2.81,19.75,1.41,1.62,0.38,0.22,100.0,statsbomb,event-level,2015/2016,Premier League
3456,Kurt Happy Zouma,Chelsea,1942,1,0,16,1.5417155560000002,0,221,31,28,24,153,89,89,4,0,4,0.046343975283213185,0.05,0.0,0.74,0.07,0.0,10.24,1.44,1.3,1.11,7.09,4.12,0.19,0.0,0.19,100.0,statsbomb,event-level,2015/2016,Premier League
3461,Petr Čech,Arsenal,3014,0,0,0,0.0,2,896,40,0,0,3,0,0,2,1,0,0.029860650298606503,0.0,0.0,0.0,0.0,0.06,26.76,1.19,0.0,0.0,0.09,0.0,0.06,0.03,0.0,,statsbomb,event-level,2015/2016,Premier League
3478,Francesc Fàbregas i Soler,Chelsea,2990,5,7,48,4.0294038148,62,1043,165,118,33,776,31,31,24,51,45,0.030100334448160536,0.15,0.21,1.44,0.12,1.87,31.39,4.97,3.55,0.99,23.36,0.93,0.72,1.54,1.35,100.0,statsbomb,event-level,2015/2016,Premier League
3496,Mesut Özil,Arsenal,3096,6,19,49,5.966240685399999,123,689,157,34,19,467,10,10,54,32,89,0.029069767441860465,0.17,0.55,1.42,0.17,3.58,20.03,4.56,0.99,0.55,13.58,0.29,1.57,0.93,2.59,100.0,statsbomb,event-level,2015/2016,Premier League
3498,Ignacio Monreal Eraso,Arsenal,3298,0,3,13,1.2020762510000003,25,763,82,83,66,428,80,80,12,5,83,0.0272892662219527,0.0,0.08,0.35,0.03,0.68,20.82,2.24,2.27,1.8,11.68,2.18,0.33,0.14,2.27,100.0,statsbomb,event-level,2015/2016,Premier League
3511,Héctor Bellerín Moruno,Arsenal,3292,1,5,13,0.614905337,19,587,196,62,40,366,39,39,67,8,81,0.027339003645200487,0.03,0.14,0.36,0.02,0.52,16.05,5.36,1.7,1.09,10.01,1.07,1.83,0.22,2.21,100.0,statsbomb,event-level,2015/2016,Premier League
3517,Aaron Ramsey,Arsenal,2681,5,4,67,7.3723388698,34,507,154,88,32,696,29,29,41,12,35,0.03356956359567326,0.17,0.13,2.25,0.25,1.14,17.02,5.17,2.95,1.07,23.36,0.97,1.38,0.4,1.17,100.0,statsbomb,event-level,2015/2016,Premier League
3525,Alex Oxlade-Chamberlain,Arsenal,944,1,0,23,1.4757364622999998,17,140,103,24,11,188,14,14,36,3,31,0.09533898305084745,0.1,0.0,2.19,0.14,1.62,13.35,9.82,2.29,1.05,17.92,1.33,3.43,0.29,2.96,100.0,statsbomb,event-level,2015/2016,Premier League
3604,Olivier Giroud,Arsenal,2485,16,6,103,13.017702892999997,26,94,23,41,4,426,157,157,14,7,18,0.03621730382293763,0.58,0.22,3.73,0.47,0.94,3.4,0.83,1.48,0.14,15.43,5.69,0.51,0.25,0.65,100.0,statsbomb,event-level,2015/2016,Premier League
3621,Eden Hazard,Chelsea,2247,4,3,36,2.394681989,62,323,263,21,13,231,16,16,75,12,51,0.04005340453938585,0.16,0.12,1.44,0.1,2.48,12.94,10.53,0.84,0.52,9.25,0.64,3.0,0.48,2.04,100.0,statsbomb,event-level,2015/2016,Premier League
3645,Gary Cahill,Chelsea,1998,2,0,14,1.0839289879999998,2,206,47,31,17,192,92,92,4,1,0,0.04504504504504504,0.09,0.0,0.63,0.05,0.09,9.28,2.12,1.4,0.77,8.65,4.14,0.18,0.05,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
3668,Theo Walcott,Arsenal,1392,5,2,46,6.700536241,13,92,64,12,9,152,8,8,26,1,20,0.06465517241379311,0.32,0.13,2.97,0.43,0.84,5.95,4.14,0.78,0.58,9.83,0.52,1.68,0.06,1.29,100.0,statsbomb,event-level,2015/2016,Premier League
3713,Calum Chambers,Arsenal,345,0,0,2,0.18610070499999998,2,46,14,9,6,66,13,13,8,1,1,0.2608695652173913,0.0,0.0,0.52,0.05,0.52,12.0,3.65,2.35,1.57,17.22,3.39,2.09,0.26,0.26,100.0,statsbomb,event-level,2015/2016,Premier League
3957,César Azpilicueta Tanco,Chelsea,3289,2,4,11,1.5438206625000004,17,941,91,131,56,631,72,72,8,4,51,0.027363940407418668,0.05,0.11,0.3,0.04,0.47,25.75,2.49,3.58,1.53,17.27,1.97,0.22,0.11,1.4,100.0,statsbomb,event-level,2015/2016,Premier League
3958,Pedro Eliezer Rodríguez Ledesma,Chelsea,2051,7,2,59,5.978802855999999,39,210,154,41,14,382,5,5,59,3,47,0.04388103364212579,0.31,0.09,2.59,0.26,1.71,9.22,6.76,1.8,0.61,16.76,0.22,2.59,0.13,2.06,100.0,statsbomb,event-level,2015/2016,Premier League
5198,Diego da Silva Costa,Chelsea,2411,12,5,70,11.809203979,20,79,107,29,5,334,61,61,47,3,18,0.03732890916632103,0.45,0.19,2.61,0.44,0.75,2.95,3.99,1.08,0.19,12.47,2.28,1.75,0.11,0.67,100.0,statsbomb,event-level,2015/2016,Premier League
5475,John Michael Nchekwube Obinna,Chelsea,1833,0,1,7,0.9143812689999999,4,303,62,55,35,394,21,21,15,4,3,0.049099836333878884,0.0,0.05,0.34,0.04,0.2,14.88,3.04,2.7,1.72,19.35,1.03,0.74,0.2,0.15,100.0,statsbomb,event-level,2015/2016,Premier League
5594,Branislav Ivanović,Chelsea,2980,2,2,28,2.2640555568000003,12,615,74,75,44,388,95,95,9,0,38,0.030201342281879196,0.06,0.06,0.85,0.07,0.36,18.57,2.23,2.27,1.33,11.72,2.87,0.27,0.0,1.15,100.0,statsbomb,event-level,2015/2016,Premier League
6623,Loïc Rémy,Chelsea,304,1,0,13,1.647004704,3,10,9,0,0,28,9,9,8,1,5,0.29605263157894735,0.3,0.0,3.85,0.49,0.89,2.96,2.66,0.0,0.0,8.29,2.66,2.37,0.3,1.48,100.0,statsbomb,event-level,2015/2016,Premier League
6746,Gabriel Armando de Abreu,Arsenal,1789,1,0,12,1.0417122505,1,302,75,45,45,133,65,65,5,1,1,0.05030743432084964,0.05,0.0,0.6,0.05,0.05,15.19,3.77,2.26,2.26,6.69,3.27,0.25,0.05,0.05,100.0,statsbomb,event-level,2015/2016,Premier League
11386,Santiago Cazorla González,Arsenal,1308,0,3,24,1.784200687,36,368,89,25,11,185,2,2,35,20,23,0.06880733944954129,0.0,0.21,1.65,0.12,2.48,25.32,6.12,1.72,0.76,12.73,0.14,2.41,1.38,1.58,100.0,statsbomb,event-level,2015/2016,Premier League
28100,Ramires Santos do Nascimento,Chelsea,623,2,0,10,0.789509716,1,97,16,22,3,151,9,9,7,1,4,0.14446227929373998,0.29,0.0,1.44,0.11,0.14,14.01,2.31,3.18,0.43,21.81,1.3,1.01,0.14,0.58,100.0,statsbomb,event-level,2015/2016,Premier League
40122,Oscar dos Santos Emboaba Júnior,Chelsea,1796,3,3,51,5.109910107699999,27,268,107,63,15,397,19,19,39,9,38,0.05011135857461024,0.15,0.15,2.56,0.26,1.35,13.43,5.36,3.16,0.75,19.89,0.95,1.95,0.45,1.9,100.0,statsbomb,event-level,2015/2016,Premier League
3436,Idrissa Gana Gueye,Aston Villa,3136,0,1,30,1.086028215,26,416,187,153,80,1001,44,44,74,2,13,0.028698979591836735,0.0,0.03,0.86,0.03,0.75,11.94,5.37,4.39,2.3,28.73,1.26,2.12,0.06,0.37,100.0,statsbomb,event-level,2015/2016,Premier League
3450,Jordan Ayew,Aston Villa,2401,7,0,61,5.245550229499998,14,124,170,43,18,699,65,65,85,4,42,0.037484381507705125,0.26,0.0,2.29,0.2,0.52,4.65,6.37,1.61,0.67,26.2,2.44,3.19,0.15,1.57,100.0,statsbomb,event-level,2015/2016,Premier League
3475,Per Mertesacker,Arsenal,2063,0,0,8,1.2366225780000002,1,449,79,20,16,87,82,82,2,1,0,0.043625787687833255,0.0,0.0,0.35,0.05,0.04,19.59,3.45,0.87,0.7,3.8,3.58,0.09,0.04,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
3528,Kieran Gibbs,Arsenal,401,1,0,5,0.674481988,1,72,17,13,7,104,7,7,4,1,5,0.22443890274314215,0.22,0.0,1.12,0.15,0.22,16.16,3.82,2.92,1.57,23.34,1.57,0.9,0.22,1.12,100.0,statsbomb,event-level,2015/2016,Premier League
5581,Joel Nathaniel Campbell Samuels,Arsenal,872,3,2,20,1.7564523170000002,11,87,61,28,9,226,6,6,14,5,9,0.10321100917431193,0.31,0.21,2.06,0.18,1.14,8.98,6.3,2.89,0.93,23.33,0.62,1.44,0.52,0.93,100.0,statsbomb,event-level,2015/2016,Premier League
5685,Carlos Alberto Sánchez Moreno,Aston Villa,1380,0,0,13,0.47976771999999995,3,208,20,53,17,287,40,40,22,0,2,0.06521739130434782,0.0,0.0,0.85,0.03,0.2,13.57,1.3,3.46,1.11,18.72,2.61,1.43,0.0,0.13,100.0,statsbomb,event-level,2015/2016,Premier League
6631,Mathieu Flamini,Arsenal,1088,0,0,7,0.919225688,4,141,24,34,13,191,15,15,2,1,2,0.08272058823529412,0.0,0.0,0.58,0.08,0.33,11.66,1.99,2.81,1.08,15.8,1.24,0.17,0.08,0.17,100.0,statsbomb,event-level,2015/2016,Premier League
6800,Carles Gil de Pareja Vicent,Aston Villa,1438,2,1,18,1.017689849,22,155,123,23,7,290,3,3,37,2,33,0.06258692628650904,0.13,0.06,1.13,0.06,1.38,9.7,7.7,1.44,0.44,18.15,0.19,2.32,0.13,2.07,100.0,statsbomb,event-level,2015/2016,Premier League
7153,Jordan Veretout,Aston Villa,1859,0,5,20,1.2621545959999998,35,341,76,33,14,424,17,17,11,6,40,0.04841312533620226,0.0,0.24,0.97,0.06,1.69,16.51,3.68,1.6,0.68,20.53,0.82,0.53,0.29,1.94,100.0,statsbomb,event-level,2015/2016,Premier League
9533,Leandro Bacuna,Aston Villa,2452,1,0,32,1.4977175494000001,17,577,81,59,29,416,31,31,29,7,53,0.0367047308319739,0.04,0.0,1.17,0.05,0.62,21.18,2.97,2.17,1.06,15.27,1.14,1.06,0.26,1.95,100.0,statsbomb,event-level,2015/2016,Premier League
9638,Jack Grealish,Aston Villa,848,1,0,16,0.704957433,11,71,69,4,3,123,3,3,19,2,6,0.10613207547169812,0.11,0.0,1.7,0.07,1.17,7.54,7.32,0.42,0.32,13.05,0.32,2.02,0.21,0.64,100.0,statsbomb,event-level,2015/2016,Premier League
9642,Alan Hutton,Aston Villa,2356,0,1,11,0.556799228,23,587,137,60,25,330,46,46,11,2,87,0.038200339558573854,0.0,0.04,0.42,0.02,0.88,22.42,5.23,2.29,0.96,12.61,1.76,0.42,0.08,3.32,100.0,statsbomb,event-level,2015/2016,Premier League
11117,Scott Sinclair,Aston Villa,1595,2,0,17,3.115692275,4,58,90,17,7,205,8,8,33,1,15,0.05642633228840126,0.11,0.0,0.96,0.18,0.23,3.27,5.08,0.96,0.39,11.57,0.45,1.86,0.06,0.85,100.0,statsbomb,event-level,2015/2016,Premier League
11333,Adama Traoré Diarra,Aston Villa,194,0,1,2,0.12489151000000001,0,23,38,1,0,28,0,0,21,0,17,0.4639175257731959,0.0,0.46,0.93,0.06,0.0,10.67,17.63,0.46,0.0,12.99,0.0,9.74,0.0,7.89,,statsbomb,event-level,2015/2016,Premier League
12608,Bradley Guzan,Aston Villa,2535,0,0,0,0.0,1,774,45,0,0,2,0,0,0,0,0,0.03550295857988166,0.0,0.0,0.0,0.0,0.04,27.48,1.6,0.0,0.0,0.07,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
19362,Rudy Gestede,Aston Villa,1737,5,1,63,5.239368649999999,11,127,9,10,3,190,254,254,13,4,5,0.05181347150259067,0.26,0.05,3.26,0.27,0.57,6.58,0.47,0.52,0.16,9.84,13.16,0.67,0.21,0.26,100.0,statsbomb,event-level,2015/2016,Premier League
20285,Joleon Lescott,Aston Villa,2844,2,0,11,1.5410286779999998,4,436,34,44,36,277,121,121,9,2,4,0.03164556962025317,0.06,0.0,0.35,0.05,0.13,13.8,1.08,1.39,1.14,8.77,3.83,0.28,0.06,0.13,100.0,statsbomb,event-level,2015/2016,Premier League
24380,Tetchi Jores Charlemagne Ulrich Okore,Aston Villa,1064,0,0,0,0.0,1,146,20,37,17,132,29,29,3,1,0,0.08458646616541353,0.0,0.0,0.0,0.0,0.08,12.35,1.69,3.13,1.44,11.17,2.45,0.25,0.08,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
3054,Fernando Luiz Rosa,Manchester City,2761,2,2,30,1.5848481539999995,25,487,94,112,47,705,62,62,26,7,9,0.03259688518652662,0.07,0.07,0.98,0.05,0.81,15.87,3.06,3.65,1.53,22.98,2.02,0.85,0.23,0.29,100.0,statsbomb,event-level,2015/2016,Premier League
3064,David Josué Jiménez Silva,Manchester City,1818,2,10,29,2.8350089499999997,50,325,134,38,18,326,13,13,31,9,42,0.04950495049504951,0.1,0.5,1.44,0.14,2.48,16.09,6.63,1.88,0.89,16.14,0.64,1.53,0.45,2.08,100.0,statsbomb,event-level,2015/2016,Premier League
3087,Gnégnéri Yaya Touré,Manchester City,2357,6,3,74,5.880840276999999,40,374,124,42,15,333,43,43,44,21,11,0.03818413237165889,0.23,0.11,2.83,0.22,1.53,14.28,4.73,1.6,0.57,12.72,1.64,1.68,0.8,0.42,100.0,statsbomb,event-level,2015/2016,Premier League
3089,Kevin De Bruyne,Manchester City,2038,7,9,48,4.502264549000001,69,408,140,30,18,450,17,17,43,15,89,0.04416094210009813,0.31,0.4,2.12,0.2,3.05,18.02,6.18,1.32,0.79,19.87,0.75,1.9,0.66,3.93,100.0,statsbomb,event-level,2015/2016,Premier League
3090,Nicolás Hernán Otamendi,Manchester City,2713,1,0,28,1.3754811239,4,519,116,89,83,358,121,121,8,0,0,0.03317360855141909,0.03,0.0,0.93,0.05,0.13,17.22,3.85,2.95,2.75,11.88,4.01,0.27,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
3233,Raheem Sterling,Manchester City,1933,6,2,51,6.411888004999999,33,166,145,34,28,311,11,11,48,5,44,0.04655975168132437,0.28,0.09,2.37,0.3,1.54,7.73,6.75,1.58,1.3,14.48,0.51,2.23,0.23,2.05,100.0,statsbomb,event-level,2015/2016,Premier League
3237,Sergio Leonel Agüero del Castillo,Manchester City,2377,24,2,118,17.6730739255,24,78,138,22,9,278,10,10,64,4,19,0.03786285233487589,0.91,0.08,4.47,0.67,0.91,2.95,5.23,0.83,0.34,10.53,0.38,2.42,0.15,0.72,100.0,statsbomb,event-level,2015/2016,Premier League
3291,Joe Hart,Manchester City,3046,0,0,0,0.0,2,717,46,0,0,4,0,0,1,0,0,0.02954694681549573,0.0,0.0,0.0,0.0,0.06,21.19,1.36,0.0,0.0,0.12,0.0,0.03,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3389,Eliaquim Mangala,Manchester City,2028,0,0,6,0.787040998,0,252,27,37,33,238,58,58,6,0,0,0.04437869822485207,0.0,0.0,0.27,0.03,0.0,11.18,1.2,1.64,1.46,10.56,2.57,0.27,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
3598,Wilfried Guemiand Bony,Manchester City,1251,4,3,61,7.2804747710000015,8,48,14,10,2,98,67,67,15,6,3,0.07194244604316546,0.29,0.22,4.39,0.52,0.58,3.45,1.01,0.72,0.14,7.05,4.82,1.08,0.43,0.22,100.0,statsbomb,event-level,2015/2016,Premier League
4597,Fabian Delph,Manchester City,750,2,0,13,0.32970794170000006,3,89,42,26,22,161,8,8,24,1,3,0.12,0.24,0.0,1.56,0.04,0.36,10.68,5.04,3.12,2.64,19.32,0.96,2.88,0.12,0.36,100.0,statsbomb,event-level,2015/2016,Premier League
5596,Aleksandar Kolarov,Manchester City,2338,3,3,41,1.8921825559999996,35,694,82,33,25,232,49,49,21,3,91,0.03849443969204448,0.12,0.12,1.58,0.07,1.35,26.72,3.16,1.27,0.96,8.93,1.89,0.81,0.12,3.5,100.0,statsbomb,event-level,2015/2016,Premier League
6821,Jesús Navas González,Manchester City,2337,0,7,31,2.8745031953999995,48,368,214,28,13,390,9,9,45,7,115,0.038510911424903725,0.0,0.27,1.19,0.11,1.85,14.17,8.24,1.08,0.5,15.02,0.35,1.73,0.27,4.43,100.0,statsbomb,event-level,2015/2016,Premier League
7110,Bacary Sagna,Manchester City,2496,0,3,4,0.195271581,27,666,32,52,24,285,105,105,9,3,57,0.036057692307692304,0.0,0.11,0.14,0.01,0.97,24.01,1.15,1.87,0.87,10.28,3.79,0.32,0.11,2.06,100.0,statsbomb,event-level,2015/2016,Premier League
3057,Jonjo Shelvey,Swansea City,2310,1,4,57,2.7052369762999997,39,600,114,39,38,332,16,16,37,30,41,0.03896103896103896,0.04,0.16,2.22,0.11,1.52,23.38,4.44,1.52,1.48,12.94,0.62,1.44,1.17,1.6,100.0,statsbomb,event-level,2015/2016,Premier League
3262,Łukasz Fabiański,Swansea City,3337,0,1,1,0.10419701,3,962,35,0,0,5,1,1,0,0,0,0.02697033263410249,0.0,0.03,0.03,0.0,0.08,25.95,0.94,0.0,0.0,0.13,0.03,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
3290,Federico Fernández,Swansea City,2932,1,1,17,1.7145470079999998,8,699,113,68,49,312,121,121,4,3,2,0.030695770804911322,0.03,0.03,0.52,0.05,0.25,21.46,3.47,2.09,1.5,9.58,3.71,0.12,0.09,0.06,100.0,statsbomb,event-level,2015/2016,Premier League
3340,Kyle Naughton,Swansea City,1828,0,3,9,0.408008469,16,574,63,48,19,291,47,47,11,4,39,0.04923413566739606,0.0,0.15,0.44,0.02,0.79,28.26,3.1,2.36,0.94,14.33,2.31,0.54,0.2,1.92,100.0,statsbomb,event-level,2015/2016,Premier League
3347,André Ayew Pelé,Swansea City,2970,12,2,69,7.593027025699999,17,184,111,63,16,599,57,57,41,8,15,0.030303030303030304,0.36,0.06,2.09,0.23,0.52,5.58,3.36,1.91,0.48,18.15,1.73,1.24,0.24,0.45,100.0,statsbomb,event-level,2015/2016,Premier League
3605,Sung-Yeung Ki,Swansea City,1898,2,1,24,2.258054573999999,21,248,111,31,18,332,26,26,13,8,6,0.04741833508956796,0.09,0.05,1.14,0.11,1.0,11.76,5.26,1.47,0.85,15.74,1.23,0.62,0.38,0.28,100.0,statsbomb,event-level,2015/2016,Premier League
3644,Ashley Williams,Swansea City,3279,2,1,16,2.037459865,10,698,138,71,69,269,109,109,5,3,2,0.027447392497712716,0.05,0.03,0.44,0.06,0.27,19.16,3.79,1.95,1.89,7.38,2.99,0.14,0.08,0.05,100.0,statsbomb,event-level,2015/2016,Premier League
3647,Alex Iwobi,Arsenal,628,2,2,15,1.723545008,10,74,61,10,10,101,2,2,12,4,8,0.14331210191082802,0.29,0.29,2.15,0.25,1.43,10.61,8.74,1.43,1.43,14.47,0.29,1.72,0.57,1.15,100.0,statsbomb,event-level,2015/2016,Premier League
3944,Gylfi Þór Sigurðsson,Swansea City,2962,11,3,89,7.495362014000002,57,355,40,41,27,743,14,14,29,19,57,0.03038487508440243,0.33,0.09,2.7,0.23,1.73,10.79,1.22,1.25,0.82,22.58,0.43,0.88,0.58,1.73,100.0,statsbomb,event-level,2015/2016,Premier League
4631,Leon Britton,Swansea City,1537,0,0,5,0.127162849,4,214,41,42,42,327,12,12,16,3,2,0.05855562784645413,0.0,0.0,0.29,0.01,0.23,12.53,2.4,2.46,2.46,19.15,0.7,0.94,0.18,0.12,100.0,statsbomb,event-level,2015/2016,Premier League
7063,Jefferson Antonio Montero Vite,Swansea City,1367,0,2,21,1.8217127510000002,24,170,173,22,5,193,13,13,39,0,89,0.06583760058522312,0.0,0.13,1.38,0.12,1.58,11.19,11.39,1.45,0.33,12.71,0.86,2.57,0.0,5.86,100.0,statsbomb,event-level,2015/2016,Premier League
9536,Modou Barrow,Swansea City,820,1,3,12,0.6395988,12,68,76,19,8,199,8,8,30,0,25,0.10975609756097561,0.11,0.33,1.32,0.07,1.32,7.46,8.34,2.09,0.88,21.84,0.88,3.29,0.0,2.74,100.0,statsbomb,event-level,2015/2016,Premier League
9627,Neil Taylor,Swansea City,2997,0,1,9,0.18414756680000002,15,580,98,46,33,347,29,29,12,2,55,0.03003003003003003,0.0,0.03,0.27,0.01,0.45,17.42,2.94,1.38,0.99,10.42,0.87,0.36,0.06,1.65,100.0,statsbomb,event-level,2015/2016,Premier League
15996,Éderzito António Macedo Lopes,Swansea City,296,0,0,5,0.395401042,2,15,8,4,2,51,9,9,6,0,3,0.30405405405405406,0.0,0.0,1.52,0.12,0.61,4.56,2.43,1.22,0.61,15.51,2.74,1.82,0.0,0.91,100.0,statsbomb,event-level,2015/2016,Premier League
20521,Bafétimbi Gomis,Swansea City,1749,6,0,59,7.6276042785,14,45,37,11,4,207,54,54,32,1,6,0.051457975986277875,0.31,0.0,3.04,0.39,0.72,2.32,1.9,0.57,0.21,10.65,2.78,1.65,0.05,0.31,100.0,statsbomb,event-level,2015/2016,Premier League
3321,Patrick van Aanholt,Sunderland,2992,4,4,46,2.3924948018000003,26,619,116,82,52,442,19,19,41,2,49,0.030080213903743314,0.12,0.12,1.38,0.07,0.78,18.62,3.49,2.47,1.56,13.3,0.57,1.23,0.06,1.47,100.0,statsbomb,event-level,2015/2016,Premier League
3658,DeAndre Yedlin,Sunderland,1850,0,1,4,0.461094879,11,399,66,42,26,370,35,35,23,1,27,0.04864864864864865,0.0,0.05,0.19,0.02,0.54,19.41,3.21,2.04,1.26,18.0,1.7,1.12,0.05,1.31,100.0,statsbomb,event-level,2015/2016,Premier League
4417,Ola Toivonen,Sunderland,662,0,2,7,0.408329984,6,55,10,13,0,114,31,31,1,0,2,0.13595166163141995,0.0,0.27,0.95,0.06,0.82,7.48,1.36,1.77,0.0,15.5,4.21,0.14,0.0,0.27,100.0,statsbomb,event-level,2015/2016,Premier League
4429,Yann Gérard M''Vila,Sunderland,3257,1,3,30,0.9914188749999999,43,684,107,109,65,630,48,48,28,9,36,0.0276327909118821,0.03,0.08,0.83,0.03,1.19,18.9,2.96,3.01,1.8,17.41,1.33,0.77,0.25,0.99,100.0,statsbomb,event-level,2015/2016,Premier League
4746,Younes Kaboul,Sunderland,2033,0,1,11,0.7563836586,5,363,63,43,39,286,89,89,12,2,7,0.04426955238563699,0.0,0.04,0.49,0.03,0.22,16.07,2.79,1.9,1.73,12.66,3.94,0.53,0.09,0.31,100.0,statsbomb,event-level,2015/2016,Premier League
6300,Sebastián Coates Nión,Sunderland,1252,0,1,7,0.809585872,1,206,21,51,25,179,48,48,6,2,1,0.07188498402555911,0.0,0.07,0.5,0.06,0.07,14.81,1.51,3.67,1.8,12.87,3.45,0.43,0.14,0.07,100.0,statsbomb,event-level,2015/2016,Premier League
6871,Costel Fane Pantilimon,Sunderland,1538,0,0,0,0.0,1,512,24,0,0,6,0,0,0,0,0,0.05851755526657997,0.0,0.0,0.0,0.0,0.06,29.96,1.4,0.0,0.0,0.35,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
7171,Fabio Borini,Sunderland,1920,5,2,49,4.822003409999998,15,171,72,32,26,380,35,35,17,5,26,0.046875,0.23,0.09,2.3,0.23,0.7,8.02,3.38,1.5,1.22,17.81,1.64,0.8,0.23,1.22,100.0,statsbomb,event-level,2015/2016,Premier League
9554,Steven Fletcher,Sunderland,1021,4,0,23,2.2615178539999996,10,59,15,10,1,143,86,86,14,2,8,0.0881488736532811,0.35,0.0,2.03,0.2,0.88,5.2,1.32,0.88,0.09,12.61,7.58,1.23,0.18,0.71,100.0,statsbomb,event-level,2015/2016,Premier League
16457,Jeremain Lens,Sunderland,1320,3,3,28,2.1020062906000003,14,207,79,36,4,320,17,17,34,8,49,0.06818181818181818,0.2,0.2,1.91,0.14,0.95,14.11,5.39,2.45,0.27,21.82,1.16,2.32,0.55,3.34,100.0,statsbomb,event-level,2015/2016,Premier League
16890,John O''Shea,Sunderland,2018,0,0,8,0.43619523600000004,1,265,22,32,31,185,82,82,1,2,1,0.044598612487611496,0.0,0.0,0.36,0.02,0.04,11.82,0.98,1.43,1.38,8.25,3.66,0.04,0.09,0.04,100.0,statsbomb,event-level,2015/2016,Premier League
18751,Jack Rodwell,Sunderland,1188,1,0,27,2.5310200800000002,14,119,27,23,8,194,37,37,8,2,2,0.07575757575757576,0.08,0.0,2.05,0.19,1.06,9.02,2.05,1.74,0.61,14.7,2.8,0.61,0.15,0.15,100.0,statsbomb,event-level,2015/2016,Premier League
22281,Duncan Watmore,Sunderland,935,3,1,17,1.9948447040000001,9,36,70,7,4,156,8,8,22,2,12,0.0962566844919786,0.29,0.1,1.64,0.19,0.87,3.47,6.74,0.67,0.39,15.02,0.77,2.12,0.19,1.16,100.0,statsbomb,event-level,2015/2016,Premier League
42902,Adam Johnson,Sunderland,1176,2,5,16,1.7620988539999995,25,233,51,11,10,137,6,6,14,11,22,0.07653061224489796,0.15,0.38,1.22,0.13,1.91,17.83,3.9,0.84,0.77,10.48,0.46,1.07,0.84,1.68,100.0,statsbomb,event-level,2015/2016,Premier League
3380,Christian Benteke Liolo,Liverpool,1578,9,3,64,11.003690723,23,83,28,12,3,162,132,132,11,1,5,0.057034220532319393,0.51,0.17,3.65,0.63,1.31,4.73,1.6,0.68,0.17,9.24,7.53,0.63,0.06,0.29,100.0,statsbomb,event-level,2015/2016,Premier League
3471,Dejan Lovren,Liverpool,1932,0,0,22,1.5049366940000004,8,410,69,38,26,211,113,113,2,3,3,0.046583850931677016,0.0,0.0,1.02,0.07,0.37,19.1,3.21,1.77,1.21,9.83,5.26,0.09,0.14,0.14,100.0,statsbomb,event-level,2015/2016,Premier League
3473,James Philip Milner,Liverpool,2463,5,11,39,3.9768661796000004,50,617,102,60,26,636,33,33,21,8,86,0.03654080389768575,0.18,0.4,1.43,0.15,1.83,22.55,3.73,2.19,0.95,23.24,1.21,0.77,0.29,3.14,100.0,statsbomb,event-level,2015/2016,Premier League
